user_id,article_1,article_2,article_3,article_4,article_5
202971,336221,156964,235870,300082,235616
202972,289090,235616,336220,208237,235524
202973,5179,284422,124194,293050,3425
202974,162765,156560,337890,336476,272143
202975,96210,336245,183176,128260,288440
202976,111043,283505,215993,183176,160096
202977,136438,133807,135899,248373,118357
202978,270607,215613,337143,245161,288528
202979,32088,288440,96210,336245,284583
202980,293301,156654,257291,168623,285719
202981,271262,58580,293513,65991,285377
202982,293513,199474,270607,337143,202652
202983,,,,,
202984,272143,175040,199198,156560,198659
202985,182394,198659,175040,272143,121834
202986,284422,124194,283392,236951,236444
202987,234698,336221,64409,235870,277491
202988,277107,336254,331116,289003,30389
202989,331116,289003,336254,202355,157478
202990,198659,199198,96077,187065,7694
202991,270607,293513,96210,20691,271262
202992,337192,277492,284096,183176,354086
202993,293513,270607,158882,285377,284583
202994,343256,293513,284583,168564,337143
202995,336380,158047,129434,133160,293114
202996,2303,140349,141448,237297,9032
202997,20691,96210,336245,183176,128260
202998,182394,198659,175040,272143,121834
202999,236610,20691,284583,271262,293513
203000,233717,257291,293301,272143,159762
203001,331116,352979,336254,30389,39894
203002,124748,123757,124352,123290,172576
203003,293513,20691,96210,271262,270607
203004,337192,352901,284096,354086,336220
203005,331116,202355,215613,343256,237822
203006,96210,288440,336245,20691,183176
203007,58643,208494,,,
203008,225010,285675,235287,157798,285377
203009,336221,95716,336223,59057,336380
203010,2303,140349,141448,237297,9032
203011,336221,156964,235870,214631,64409
203012,331116,202355,218028,215613,214753
203013,160940,96755,337735,124749,293050
203014,272143,64329,286161,156624,336476
203015,57616,284583,20691,271262,96210
203016,20691,183176,283505,96210,215993
203017,208981,293513,208582,237822,158882
203018,162765,156560,337890,336476,272143
203019,336220,337192,277492,235616,277491
203020,175040,272143,199198,314770,182394
203021,13811,336801,324823,2075,236171
203022,175040,272143,199198,198659,156560
203023,95716,234698,235870,336221,119193
203024,20691,57616,284583,336245,337441
203025,198659,199198,64329,324823,187065
203026,277107,331116,336254,289003,36162
203027,293513,20691,96210,271262,285377
203028,270607,293513,20691,284583,285377
203029,57748,69833,70215,159266,337143
203030,59924,65908,65794,7694,66349
203031,336254,289003,331116,218028,202355
203032,331116,289003,336254,157478,257566
203033,95972,156625,276970,168623,36394
203034,175040,272143,199198,198659,156560
203035,336221,156964,235870,214631,95716
203036,183176,277492,288435,284339,128260
203037,208562,96210,336245,283505,183176
203038,133160,169175,327678,169144,63307
203039,20691,96210,284583,336245,57616
203040,202355,202559,244817,236877,331116
203041,36162,211442,156279,30760,234481
203042,182394,272143,198659,175040,64329
203043,314770,284622,42630,156808,118683
203044,289090,336220,336221,277491,235616
203045,336254,331116,289003,157478,207603
203046,157332,218337,96077,156447,260859
203047,199198,198659,272143,175040,156560
203048,293114,124749,96755,208380,203890
203049,162765,272143,286161,156560,337890
203050,111043,283505,215993,183176,336245
203051,199197,272143,284547,107301,233717
203052,133160,303565,31520,237592,233658
203053,234698,95716,235870,336221,64409
203054,175040,272143,199198,198659,156560
203055,162765,156560,337890,336476,272143
203056,336254,277107,289003,218028,331116
203057,111043,183176,215993,336245,283505
203058,57748,159275,293513,336934,50504
203059,111043,119534,181585,159938,128260
203060,163395,292409,119534,111043,128260
203061,128260,119534,183176,111043,289090
203062,293513,270607,245161,50504,20691
203063,261612,273309,190016,241871,320564
203064,337192,277492,128260,289090,336220
203065,336220,289090,336221,234698,235616
203066,277107,337669,336254,331116,289003
203067,20691,336245,111043,283505,96210
203068,336254,331116,218028,289003,57966
203069,293114,160940,337735,313996,124749
203070,255354,237822,70217,48636,206763
203071,308593,202325,159932,79568,209013
203072,331116,215613,202355,214753,218028
203073,183176,304382,159938,128260,181585
203074,161801,161506,5366,63307,236541
203075,20691,336245,293513,284583,236610
203076,124748,5137,172576,124194,332442
203077,293513,20691,199474,284583,285377
203078,277492,336220,235854,289090,235616
203079,207603,289003,336254,331116,206785
203080,199198,272143,64329,174691,313620
203081,183176,128260,352901,277492,284096
203082,96210,336245,288440,111043,233688
203083,123909,299152,341239,285379,36394
203084,183176,354086,234698,277492,235854
203085,272143,175040,199198,162765,156560
203086,124748,123757,123909,124352,123290
203087,330963,274091,42290,353847,273397
203088,272143,64329,156624,336476,285298
203089,277492,337192,354086,284096,336220
203090,199197,313431,272143,199198,284547
203091,336254,331116,289003,218028,209236
203092,336254,289003,331116,218028,157478
203093,203260,284024,225019,336223,336499
203094,162765,156560,337890,336476,272143
203095,237252,236171,107069,227557,237464
203096,272143,286161,164291,162765,166585
203097,277107,336254,331116,218028,289003
203098,338340,236951,182256,293050,284422
203099,336221,336220,234698,277491,235616
203100,303180,141004,336223,288320,59057
203101,31520,336380,133160,129434,293050
203102,32082,289090,336220,352902,59681
203103,183176,111043,277492,128260,336220
203104,59057,161801,308330,235652,235207
203105,96210,336245,234006,111043,119534
203106,175040,272143,199198,198659,156560
203107,175040,272143,199198,198659,156560
203108,199198,272143,64329,174691,313620
203109,331116,218028,202355,215613,214753
203110,272143,175040,199198,156560,218337
203111,336254,289003,331116,57966,157478
203112,,,,,
203113,25325,156625,277068,276970,282964
203114,277107,336254,331116,289003,218028
203115,331116,336254,4395,292390,15130
203116,169156,65415,61790,207540,65753
203117,331116,218028,209236,162378,214753
203118,199197,156560,162765,156447,272143
203119,20691,202476,336245,96210,70591
203120,65415,61790,207540,65753,24764
203121,175040,272143,199198,198659,156560
203122,336254,289003,277107,331116,283009
203123,,,,,
203124,194336,337143,195756,293513,159932
203125,20691,96210,183176,336245,277492
203126,175040,272143,199198,198659,156560
203127,48403,59057,119193,336223,270229
203128,20691,284583,96210,57616,336245
203129,124748,236951,124352,123290,284422
203130,277107,336254,331116,289003,283009
203131,20691,96210,284583,336245,183176
203132,284422,124194,283392,236444,123289
203133,48403,119193,59057,31836,288320
203134,289003,336254,331116,293564,157478
203135,70646,313431,235230,324823,198659
203136,272143,257831,107039,149623,286161
203137,157332,218337,96077,156447,260859
203138,7694,96077,9032,164291,289018
203139,198659,199198,64329,324823,96077
203140,111043,183176,128260,289090,234698
203141,141004,214283,161506,161801,63307
203142,95716,336223,59057,119193,288320
203143,272143,175040,199198,162765,156560
203144,162765,156447,156560,158082,337890
203145,111043,283505,215993,183176,160096
203146,277107,336254,283009,39894,352979
203147,194322,195019,336801,156624,272143
203148,336254,331116,289003,218028,157478
203149,284422,123289,124350,283392,182256
203150,277107,57966,331116,157478,289003
203151,162765,156560,337890,336476,272143
203152,162765,156447,156560,158082,337890
203153,29953,289090,32082,336220,234698
203154,128260,277492,336220,235854,336221
203155,321714,293513,20691,96210,236610
203156,257291,233717,198659,293301,199197
203157,107301,198659,199198,64329,324823
203158,361223,96210,271262,313920,183176
203159,272143,199198,293301,233717,42883
203160,272143,257831,107039,149623,286161
203161,199198,272143,166583,224171,235230
203162,331116,289003,336254,57966,157478
203163,293301,233717,286161,159762,257291
203164,331116,87194,87215,87560,299764
203165,183176,336220,354086,337192,277492
203166,272143,175040,199198,156560,162765
203167,162765,156560,337890,336476,272143
203168,195839,107182,285808,337746,121834
203169,199198,272143,123909,95972,214710
203170,341239,235028,198144,331738,342597
203171,299767,178365,300755,32714,299834
203172,293513,343256,199474,20691,337143
203173,336223,271261,95716,284024,260254
203174,202355,206785,207603,162248,158559
203175,20691,336245,288440,96210,96127
203176,199198,272143,175040,64329,198659
203177,199474,256756,260716,168564,288528
203178,285808,337746,207024,166284,207469
203179,272143,156560,175040,162765,199198
203180,199474,337630,293513,20691,215613
203181,199474,293513,20691,271262,96210
203182,271262,58580,313920,225010,236610
203183,277492,337192,128260,235854,354086
203184,235616,351783,289090,234269,336221
203185,57966,277107,336254,30389,331116
203186,336221,156964,235870,214631,64409
203187,129434,108856,123909,156355,124194
203188,31520,129434,133160,336380,198199
203189,293513,20691,96210,336245,285377
203190,162765,156560,337890,336476,272143
203191,289003,277107,157478,283009,331116
203192,175040,272143,199198,198659,156560
203193,107301,166228,114824,207469,272762
203194,293513,270607,20691,215993,96210
203195,277107,336254,30389,331116,289003
203196,199198,272143,175040,64329,198659
203197,336223,59057,119193,31836,288320
203198,277107,289003,157478,57966,331116
203199,,,,,
203200,331116,209236,202381,207603,336254
203201,166583,224171,166585,164013,288841
203202,277492,96210,235854,234698,336221
203203,175040,272143,199198,198659,156560
203204,337735,160940,96755,158906,293114
203205,124748,214709,236951,124194,284422
203206,336254,289003,331116,218028,157478
203207,162765,156560,337890,336476,272143
203208,20691,336245,96210,9585,337441
203209,235854,284096,277492,336221,289090
203210,336221,234698,84122,235870,95716
203211,218028,331116,214753,215613,202355
203212,128260,337192,336221,277492,288435
203213,293513,20691,96210,270607,284583
203214,336254,289003,331116,157478,202355
203215,293513,158882,270607,245041,96210
203216,336220,128260,277492,235854,234698
203217,183176,336220,289090,235616,277492
203218,58580,236566,225010,283764,277067
203219,336221,234698,95716,336223,174500
203220,183176,70591,119534,284339,128260
203221,300155,288543,220820,293868,298471
203222,199474,293513,96210,337143,202652
203223,7694,96077,9032,164291,289018
203224,87236,87231,87228,157825,87205
203225,336254,289003,57966,157478,331116
203226,336221,235870,156964,214631,64409
203227,336254,289003,331116,157478,57966
203228,20691,284583,57616,96210,336245
203229,293062,160940,337735,96755,118391
203230,336221,235870,156964,214631,234698
203231,111043,283505,215993,183176,160096
203232,96480,227558,313996,284985,338340
203233,161602,199197,313431,272143,58193
203234,288320,59057,336223,48403,303180
203235,162765,156560,337890,336476,272143
203236,175040,272143,199198,198659,156560
203237,343256,97616,293513,337143,168564
203238,129591,336223,271261,59057,218330
203239,123289,124350,124748,123290,124352
203240,288320,59057,48403,336223,233595
203241,337166,337165,331116,321728,313548
203242,277107,336254,218028,331116,156279
203243,107282,348112,202637,203163,285533
203244,175040,272143,199198,198659,156560
203245,162765,156560,337890,336476,272143
203246,135747,133812,96244,332198,284583
203247,234698,95716,235870,277491,336221
203248,236610,293513,111043,215993,283505
203249,175040,272143,199198,198659,156560
203250,313431,198659,284547,235230,199197
203251,215993,183176,234698,128260,235854
203252,202416,225010,271262,65991,96210
203253,331116,215613,218028,214753,202355
203254,336245,111043,119534,181585,128260
203255,175040,272143,199198,198659,156560
203256,289090,235854,235616,277491,234267
203257,276970,95972,123909,285379,299152
203258,237524,276970,95972,156625,168623
203259,198659,199198,64329,324823,96077
203260,272143,64329,156624,336476,285298
203261,128260,277492,288435,289090,336220
203262,39894,30389,352979,277107,336254
203263,20691,293513,284583,336245,285377
203264,198659,199198,64329,324823,96077
203265,234698,235870,336221,95716,277491
203266,39894,277107,30389,352979,336254
203267,175040,272143,199198,198659,156560
203268,299767,178365,300755,32714,299834
203269,205824,70986,50644,234308,205958
203270,174500,95716,307451,336223,119193
203271,57966,97530,289003,157478,331116
203272,208562,70591,183176,283505,202670
203273,207469,286086,100948,207174,205861
203274,336223,59057,288320,119193,48403
203275,331116,213877,57748,337143,214085
203276,277107,336254,289003,331116,36162
203277,133160,336380,83534,108856,2764
203278,293513,174300,96210,20691,177390
203279,293114,123826,293050,96755,124350
203280,284096,277492,234698,354086,235854
203281,271262,20691,96210,236610,284583
203282,277107,289003,157478,57966,283009
203283,336221,289090,336220,234698,95716
203284,162765,156560,337890,336476,272143
203285,215993,283505,183176,111043,96210
203286,198659,64329,199198,324823,272143
203287,293513,20691,270607,236610,284583
203288,175040,272143,199198,198659,156560
203289,353667,337746,283334,162765,7694
203290,162765,156560,337890,336476,272143
203291,277107,336254,331116,289003,283009
203292,162765,156560,337890,336476,272143
203293,96210,288440,284583,57616,336245
203294,208380,214709,203890,124194,96755
